lat;lon;id
1.303008;103.90138;5200
1.3030081;103.8460815;5201
1.3030098;103.8612629;5202
1.30302;103.7407489;5203
1.303036;103.859386;5204
1.303039;103.896729;5205
1.3030414;103.8594962;5206
1.3030427;103.8612432;5207
1.3030452;103.8586776;5208
1.303046;103.805622;5209
1.3030516;103.858966;5210
1.3030544;103.8605594;5211
1.3030619;103.8595256;5212
1.303064;103.789812;5213
1.303065;103.748896;5214
1.3030661;103.8361974;5215
1.3030725;103.8612247;5216
1.3030749;103.8505429;5217
1.3030849;103.8496589;5218
1.3030874;103.8595617;5219
1.303092;103.858686;5220
1.3030949;103.7930209;5221
1.303097;103.847674;5222
1.3031028;103.8612067;5223
1.3031029;103.858724;5224
1.3031043;103.7634489;5225
1.3031091;103.8595927;5226
1.30311;103.849532;5227
1.3031134;103.8593241;5228
1.3031174;103.9046;5229
1.303119;103.847098;5230
1.303119;103.829329;5231
1.3031191;103.8635606;5232
1.3031228;103.8831691;5233
1.3031239;103.8392939;5234
1.3031251;103.8494863;5235
1.3031322;103.8962359;5236
1.3031326;103.8586611;5237
1.3031326;103.8611882;5238
1.3031347;103.8596289;5239
1.303137;103.782884;5240
1.303146;103.8587241;5241
1.3031461;103.9127224;5242
1.3031588;103.8494665;5243
1.3031621;103.8459156;5244
1.3031624;103.883815;5245
1.3031629;103.8596654;5246
1.303164;103.803664;5247
1.3031668;103.7649355;5248
1.303172;103.861101;5249
1.3031827;103.8586179;5250
1.303188;103.662107;5251
1.303189;103.8283834;5252
1.3032031;103.8326382;5253
1.3032086;103.8378407;5254
1.3032174;103.860461;5255
1.3032183;103.860536;5256
1.3032196;103.8586699;5257
1.303221;103.8498133;5258
1.3032217;103.8956936;5259
1.3032228;103.8588641;5260
1.303225;103.859587;5261
1.303228;103.8366804;5262
1.303236;103.861228;5263
1.3032395;103.7851322;5264
1.303241;103.859342;5265
1.3032432;103.8585658;5266
1.3032459;103.762371;5267
1.3032495;103.8588885;5268
1.3032543;103.8961598;5269
1.3032565;103.8586428;5270
1.3032692;103.8592365;5271
1.3032698;103.8473621;5272
1.3032727;103.8585405;5273
1.303275;103.859381;5274
1.3032806;103.8588756;5275
1.303291;103.838474;5276
1.3032933;103.8586157;5277
1.3032934;103.8589471;5278
1.3032966;103.8585199;5279
1.3033;103.737889;5280
1.3033023;103.8394669;5281
1.303308;103.8604077;5282
1.303309;103.858559;5283
1.303313;103.8591874;5284
1.3033254;103.858985;5285
1.3033306;103.8289857;5286
1.3033415;103.8837204;5287
1.3033423;103.9038411;5288
1.303347;103.8588207;5289
1.3033498;103.8603813;5290
1.3033499;103.8891236;5291
1.3033531;103.8498409;5292
1.303363;103.9025659;5293
1.303365;103.8592096;5294
1.3033663;103.8478466;5295
1.3033728;103.8632239;5296
1.3033772;103.764803;5297
1.3033814;103.8595934;5298
1.303382;103.657447;5299
1.303395;103.763811;5300
1.3033982;103.9134021;5301
1.3034024;103.8384554;5302
1.303408;103.839525;5303
1.303408;103.859;5304
1.3034083;103.8603494;5305
1.3034084;103.8596309;5306
1.3034135;103.8587659;5307
1.3034197;103.8598662;5308
1.3034278;103.8594025;5309
1.3034328;103.7832761;5310
1.303433;103.7513419;5311
1.303434;103.8596663;5312
1.303436;103.895849;5313
1.3034364;103.849671;5314
1.303442;103.803272;5315
1.303444;103.859893;5316
1.3034475;103.8529112;5317
1.3034539;103.859661;5318
1.303456;103.896578;5319
1.3034577;103.8597007;5320
1.3034685;103.7965412;5321
1.303471;103.855631;5322
1.3034749;103.8382443;5323
1.3034766;103.8590266;5324
1.3034868;103.859741;5325
1.303488;103.860012;5326
1.3034988;103.8594488;5327
1.3035085;103.8597703;5328
1.3035106;103.8599568;5329
1.303511;103.8599926;5330
1.3035119;103.7493724;5331
1.303517;103.909018;5332
1.3035291;103.8597967;5333
1.3035332;103.8842601;5334
1.303536;103.860088;5335
1.3035392;103.8044465;5336
1.3035508;103.9050766;5337
1.3035549;103.859831;5338
1.303558;103.848726;5339
1.3035612;103.859507;5340
1.303562;103.884548;5341
1.303562;103.891052;5342
1.3035815;103.8843769;5343
1.303583;103.848756;5344
1.3035852;103.6291968;5345
1.3035853;103.8489358;5346
1.303592;103.850027;5347
1.3035948;103.8511827;5348
1.3036002;103.7791387;5349
1.3036057;103.6266262;5350
1.303609;103.896534;5351
1.3036121;103.8919582;5352
1.3036246;103.9050274;5353
1.3036267;103.8596505;5354
1.3036292;103.8599323;5355
1.303634;103.762808;5356
1.303634;103.806467;5357
1.3036526;103.8599654;5358
1.3036546;103.8879053;5359
1.3036555;103.8495648;5360
1.3036581;103.8371876;5361
1.3036649;103.8590635;5362
1.3036726;103.859994;5363
1.3036777;103.8591541;5364
1.3036802;103.8597282;5365
1.3036878;103.6282189;5366
1.303691;103.823069;5367
1.3036916;103.8910902;5368
1.3037019;103.9114083;5369
1.3037133;103.799502;5370
1.3037139;103.8539853;5371
1.3037148;103.8505656;5372
1.3037165;103.6292383;5373
1.3037175;103.8600564;5374
1.3037192;103.908327;5375
1.3037216;103.8593325;5376
1.3037219;103.7839099;5377
1.3037229;103.9141725;5378
1.303724;103.893145;5379
1.3037405;103.8598112;5380
1.3037476;103.854002;5381
1.3037484;103.8611707;5382
1.303752;103.786147;5383
1.303765;103.8598478;5384
1.30377;103.90291;5385
1.303774;103.766084;5386
1.3037887;103.7862278;5387
1.3037912;103.860166;5388
1.303796;103.8646447;5389
1.3038007;103.8598638;5390
1.3038008;103.8599002;5391
1.3038014;103.7923483;5392
1.3038022;103.7695145;5393
1.3038037;103.7823707;5394
1.303815;103.888025;5395
1.3038206;103.7502863;5396
1.303824;103.758811;5397
1.3038416;103.8599584;5398
1.303842;103.9060161;5399
1.3038494;103.8003896;5400
1.3038507;103.8602625;5401
1.3038523;103.9171633;5402
1.3038545;103.8463808;5403
1.3038564;103.9164382;5404
1.30386;103.899933;5405
1.3038706;103.8605189;5406
1.303876;103.895362;5407
1.3038774;103.8467319;5408
1.3038779;103.9042002;5409
1.3038828;103.8301335;5410
1.3038861;103.763667;5411
1.3038866;103.6546165;5412
1.303891;103.8603323;5413
1.3038974;103.9053497;5414
1.303898;103.698046;5415
1.3038993;103.839518;5416
1.303903;103.738345;5417
1.3039044;103.8539621;5418
1.3039045;103.846674;5419
1.3039057;103.9036502;5420
1.3039121;103.7862091;5421
1.3039133;103.8603694;5422
1.3039141;103.8592766;5423
1.3039267;103.892056;5424
1.3039307;103.8542461;5425
1.3039323;103.8541664;5426
1.3039369;103.860669;5427
1.3039414;103.8601429;5428
1.303943;103.791753;5429
1.3039458;103.9135381;5430
1.3039575;103.8604393;5431
1.3039585;103.8596979;5432
1.3039628;103.8541768;5433
1.3039631;103.8496356;5434
1.3039658;103.8601823;5435
1.3039684;103.8997858;5436
1.3039691;103.8496067;5437
1.3039698;103.8640993;5438
1.3039703;103.8536482;5439
1.303974;103.86033;5440
1.3039754;103.8327503;5441
1.3039775;103.8542804;5442
1.303979;103.827889;5443
1.3039803;103.8008202;5444
1.3039843;103.6597067;5445
1.303988;103.853909;5446
1.303992;103.8538501;5447
1.303993;103.655734;5448
1.3039945;103.8229043;5449
1.3039971;103.8596724;5450
1.3040086;103.9023912;5451
1.3040113;103.9148975;5452
1.304015;103.85388;5453
1.3040162;103.8602588;5454
1.30402;103.859971;5455
1.3040211;103.7827329;5456
1.3040226;103.8605457;5457
1.3040276;103.8366496;5458
1.304039;103.8546719;5459
1.30404;103.854404;5460
1.304046;103.9057899;5461
1.3040461;103.8537799;5462
1.3040534;103.8594291;5463
1.304059;103.847196;5464
1.3040615;103.8603323;5465
1.3040663;103.8536669;5466
1.3040663;103.8543455;5467
1.3040675;103.8543888;5468
1.304068;103.838707;5469
1.3040718;103.8596245;5470
1.3040789;103.8538774;5471
1.3040794;103.8598638;5472
1.3040803;103.9156225;5473
1.3040872;103.8542684;5474
1.304088;103.860517;5475
1.3040928;103.9026195;5476
1.3040962;103.8596074;5477
1.3041;103.8603956;5478
1.3041176;103.7654405;5479
1.3041197;103.7380843;5480
1.3041209;103.8633084;5481
1.3041214;103.767479;5482
1.3041247;103.854422;5483
1.3041289;103.9025531;5484
1.304131;103.791716;5485
1.304131;103.8537;5486
1.3041318;103.8604468;5487
1.3041378;103.7618194;5488
1.304138;103.841129;5489
1.3041405;103.787121;5490
1.3041418;103.853656;5491
1.3041418;103.8543136;5492
1.304143;103.6285802;5493
1.304147;103.8538359;5494
1.3041475;103.8942075;5495
1.3041546;103.8599507;5496
1.304156;103.854438;5497
1.3041561;103.8604862;5498
1.304158;103.899622;5499
1.30416;103.8605205;5500
1.304164;103.822976;5501
1.3041655;103.7910922;5502
1.3041659;103.8598321;5503
1.3041757;103.8544346;5504
1.3041762;103.8650552;5505
1.3041788;103.8493797;5506
1.3041875;103.860294;5507
1.3041946;103.8599265;5508
1.3041967;103.8508284;5509
1.304204;103.829949;5510
1.3042091;103.8596865;5511
1.3042123;103.8605157;5512
1.3042128;103.8595274;5513
1.304216;103.891855;5514
1.3042207;103.7993936;5515
1.3042251;103.8095057;5516
1.304226;103.9036919;5517
1.3042287;103.8221365;5518
1.3042307;103.8532501;5519
1.304237;103.854347;5520
1.3042401;103.8493954;5521
1.3042431;103.859898;5522
1.304244;103.896371;5523
1.304245;103.837712;5524
1.30425;103.775783;5525
1.3042591;103.8535042;5526
1.3042592;103.7925117;5527
1.3042652;103.8532771;5528
1.3042658;103.8545719;5529
1.3042679;103.83964;5530
1.3042705;103.8239124;5531
1.304278;103.899582;5532
1.304282;103.6276529;5533
1.3042823;103.8396164;5534
1.3042831;103.8598737;5535
1.3042878;103.8004802;5536
1.3042894;103.8628551;5537
1.3042923;103.7800787;5538
1.3042924;103.8324935;5539
1.3042989;103.8599996;5540
1.3043029;103.841341;5541
1.3043049;103.8644886;5542
1.3043084;103.9140818;5543
1.304312;103.899678;5544
1.304316;103.8490055;5545
1.304319;103.859807;5546
1.3043215;103.8339526;5547
1.3043241;103.9028454;5548
1.3043284;103.8598474;5549
1.304329;103.841114;5550
1.3043411;103.8882951;5551
1.3043411;103.9082817;5552
1.304349;103.901138;5553
1.3043517;103.7628152;5554
1.304357;103.836569;5555
1.3043587;103.8873546;5556
1.3043628;103.8542309;5557
1.3043634;103.9033512;5558
1.3043684;103.8598231;5559
1.3043686;103.8499076;5560
1.3043689;103.853088;5561
1.3043694;103.8877862;5562
1.3043695;103.854346;5563
1.3043856;103.854205;5564
1.304388;103.852902;5565
1.304388;103.853398;5566
1.3043934;103.7973283;5567
1.3043937;103.8823325;5568
1.3043941;103.838829;5569
1.3044012;103.896434;5570
1.304402;103.853114;5571
1.3044127;103.8597957;5572
1.3044137;103.8542945;5573
1.3044242;103.8530439;5574
1.304427;103.853144;5575
1.30443;103.858964;5576
1.3044321;103.8498182;5577
1.3044388;103.8542652;5578
1.304439;103.8908;5579
1.3044402;103.7993936;5580
1.304441;103.8597783;5581
1.3044429;103.8489169;5582
1.304443;103.854133;5583
1.3044446;103.8637013;5584
1.3044518;103.8893948;5585
1.3044535;103.8898378;5586
1.3044537;103.8541274;5587
1.3044544;103.8388315;5588
1.3044579;103.8597209;5589
1.3044583;103.8542424;5590
1.3044636;103.8603639;5591
1.3044697;103.8534045;5592
1.3044704;103.8900445;5593
1.3044779;103.8542194;5594
1.304481;103.902133;5595
1.3044829;103.8546256;5596
1.3044843;103.786101;5597
1.3044917;103.7967223;5598
1.304493;103.8533746;5599
1.3044936;103.9023794;5600
1.3044949;103.8544841;5601
1.304499;103.8531102;5602
1.3044992;103.8540756;5603
1.3045048;103.9181602;5604
1.30451;103.738613;5605
1.3045108;103.8533514;5606
1.304512;103.7888047;5607
1.304514;103.853039;5608
1.304517;103.826421;5609
1.3045199;103.9029828;5610
1.3045226;103.8541673;5611
1.3045341;103.8533215;5612
1.3045344;103.8608683;5613
1.3045352;103.8531421;5614
1.3045355;103.8546553;5615
1.304537;103.853123;5616
1.304537;103.9124505;5617
1.3045433;103.8541431;5618
1.3045445;103.8529987;5619
1.3045546;103.8242782;5620
1.3045653;103.7874615;5621
1.3045702;103.852856;5622
1.304572;103.764032;5623
1.304574;103.789003;5624
1.304574;103.899011;5625
1.3045796;103.6558537;5626
1.3045797;103.863373;5627
1.3045825;103.9173445;5628
1.3045856;103.850531;5629
1.3045913;103.854087;5630
1.304592;103.90096;5631
1.3045927;103.8546886;5632
1.3046039;103.8528858;5633
1.304606;103.8396168;5634
1.304609;103.896263;5635
1.3046152;103.7675768;5636
1.3046152;103.8602651;5637
1.3046162;103.8540579;5638
1.3046208;103.8545807;5639
1.304624;103.902037;5640
1.3046344;103.9000237;5641
1.3046375;103.8529156;5642
1.3046411;103.8539044;5643
1.3046413;103.8540286;5644
1.3046429;103.8556526;5645
1.304647;103.831925;5646
1.3046472;103.8547248;5647
1.3046496;103.8086105;5648
1.3046513;103.8602412;5649
1.3046565;103.8538189;5650
1.304659;103.900841;5651
1.3046648;103.9157132;5652
1.304665;103.848696;5653
1.3046658;103.8538756;5654
1.3046677;103.8502032;5655
1.304668;103.852509;5656
1.3046687;103.9056383;5657
1.3046712;103.8529454;5658
1.304674;103.834638;5659
1.3046783;103.8539854;5660
1.3046796;103.9130849;5661
1.3046822;103.8525536;5662
1.304683;103.784826;5663
1.3046873;103.8602173;5664
1.3046905;103.8538469;5665
1.3046932;103.8553473;5666
1.3047097;103.8539487;5667
1.3047103;103.8648515;5668
1.3047137;103.853416;5669
1.3047151;103.8538182;5670
1.3047188;103.8543066;5671
1.304719;103.899379;5672
1.3047209;103.8547308;5673
1.3047319;103.8495195;5674
1.3047334;103.799303;5675
1.3047358;103.863973;5676
1.3047372;103.8991214;5677
1.3047375;103.8524959;5678
1.3047396;103.7816889;5679
1.3047398;103.8537894;5680
1.3047447;103.8103509;5681
1.30475;103.853391;5682
1.304758;103.8373631;5683
1.30476;103.8538899;5684
1.304764;103.90282;5685
1.3047645;103.8537607;5686
1.3047762;103.8498665;5687
1.304777;103.802714;5688
1.304789;103.837901;5689
1.3047895;103.8960102;5690
1.3047899;103.7975346;5691
1.3047913;103.9026813;5692
1.3047928;103.8524383;5693
1.304793;103.902858;5694
1.3047937;103.8534819;5695
1.3047999;103.8004802;5696
1.3048;103.852323;5697
1.3048022;103.865332;5698
1.304804;103.902931;5699
1.3048058;103.8530647;5700
1.3048079;103.853834;5701
1.3048093;103.8535958;5702
1.3048116;103.8528885;5703
1.3048136;103.7980353;5704
1.304814;103.899376;5705
1.3048155;103.8499315;5706
1.3048169;103.8606348;5707
1.3048173;103.90272;5708
1.304818;103.905902;5709
1.3048205;103.8524095;5710
1.3048235;103.8345142;5711
1.304827;103.853698;5712
1.304828;103.85573;5713
1.3048303;103.8636758;5714
1.3048329;103.8539107;5715
1.3048329;103.8538048;5716
1.304833;103.852302;5717
1.3048348;103.8538238;5718
1.3048352;103.7679754;5719
1.304837;103.901993;5720
1.3048379;103.8532465;5721
1.304839;103.823764;5722
1.30484;103.907323;5723
1.304843;103.661766;5724
1.3048434;103.9027587;5725
1.3048501;103.887804;5726
1.304858;103.8537755;5727
1.3048593;103.8622444;5728
1.3048611;103.8009296;5729
1.304862;103.8536589;5730
1.304863;103.903023;5731
1.304866;103.85226;5732
1.3048678;103.9186134;5733
1.3048695;103.9027974;5734
1.3048711;103.8548885;5735
1.3048731;103.8531243;5736
1.3048733;103.8135205;5737
1.304874;103.9029236;5738
1.304878;103.902996;5739
1.3048803;103.7877625;5740
1.3048812;103.6544125;5741
1.3048838;103.8084207;5742
1.30489;103.8553018;5743
1.304893;103.807008;5744
1.304894;103.803235;5745
1.3048956;103.902836;5746
1.3049;103.852245;5747
1.3049009;103.9043707;5748
1.304904;103.826854;5749
1.3049045;103.8542693;5750
1.3049065;103.9031394;5751
1.3049068;103.8531541;5752
1.3049091;103.8413842;5753
1.3049124;103.7672512;5754
1.3049143;103.8527;5755
1.3049212;103.8526191;5756
1.3049216;103.9028748;5757
1.3049277;103.7972656;5758
1.304931;103.902431;5759
1.304931;103.654839;5760
1.304932;103.852177;5761
1.304932;103.808214;5762
1.3049352;103.85529;5763
1.304936;103.695755;5764
1.304937;103.9031706;5765
1.3049382;103.8536818;5766
1.304939;103.9030609;5767
1.3049422;103.7619099;5768
1.3049441;103.9039613;5769
1.3049468;103.8526428;5770
1.3049476;103.9029135;5771
1.3049534;103.7992125;5772
1.3049559;103.85229;5773
1.3049572;103.8345421;5774
1.3049585;103.8520365;5775
1.3049587;103.7738898;5776
1.3049688;103.851947;5777
1.3049693;103.8552828;5778
1.3049716;103.9097622;5779
1.304972;103.92252;5780
1.304972;103.628676;5781
1.3049724;103.8526666;5782
1.3049737;103.9029521;5783
1.304981;103.833973;5784
1.3049829;103.8520107;5785
1.3049832;103.8522617;5786
1.30499;103.852865;5787
1.3049962;103.853448;5788
1.3049976;103.8535051;5789
1.3049977;103.7585152;5790
1.304998;103.8520939;5791
1.304998;103.8526903;5792
1.3049998;103.9029909;5793
1.305004;103.901781;5794
1.3050073;103.851985;5795
1.3050162;103.854981;5796
1.305017;103.880128;5797
1.305017;103.915091;5798
1.3050208;103.8528789;5799
1.3050209;103.8534781;5800
1.3050236;103.852714;5801
1.3050259;103.9030295;5802
1.3050274;103.8641541;5803
1.305031;103.852053;5804
1.3050317;103.8519592;5805
1.3050328;103.6285506;5806
1.305038;103.8363441;5807
1.3050409;103.8534563;5808
1.3050414;103.8534343;5809
1.3050418;103.852179;5810
1.3050486;103.9033526;5811
1.3050505;103.7821713;5812
1.305051;103.8535674;5813
1.3050517;103.8528449;5814
1.3050602;103.9041531;5815
1.3050631;103.8514261;5816
1.305064;103.852011;5817
1.305066;103.9126544;5818
1.3050672;103.9033816;5819
1.30507;103.85274;5820
1.3050723;103.8550146;5821
1.3050732;103.9033888;5822
1.3050734;103.7646258;5823
1.305075;103.8395295;5824
1.3050782;103.8535375;5825
1.305079;103.8406399;5826
1.3050795;103.9032992;5827
1.3050799;103.7634489;5828
1.30508;103.852698;5829
1.3050825;103.8528109;5830
1.305084;103.8540444;5831
1.3050935;103.8533987;5832
1.3050936;103.7610046;5833
1.305094;103.853405;5834
1.3050948;103.9042942;5835
1.3050976;103.903425;5836
1.3051012;103.8307783;5837
1.3051045;103.8522075;5838
1.3051054;103.8535076;5839
1.30511;103.852661;5840
1.3051201;103.8526612;5841
1.3051203;103.8544875;5842
1.3051207;103.8541893;5843
1.3051213;103.8546295;5844
1.3051237;103.903471;5845
1.3051244;103.8608051;5846
1.305126;103.798858;5847
1.305126;103.8533719;5848
1.3051324;103.8520943;5849
1.3051327;103.8534776;5850
1.3051327;103.8949434;5851
1.3051438;103.8526357;5852
1.3051441;103.8527429;5853
1.3051502;103.90351;5854
1.305153;103.889372;5855
1.305153;103.69671;5856
1.3051532;103.8544446;5857
1.305161;103.7826117;5858
1.3051674;103.8526102;5859
1.3051726;103.903543;5860
1.305174;103.852626;5861
1.3051753;103.8533092;5862
1.3051857;103.8346023;5863
1.3051864;103.8895764;5864
1.3051882;103.7645617;5865
1.3051885;103.7738632;5866
1.3051895;103.9016382;5867
1.3051908;103.8245008;5868
1.3051911;103.8525847;5869
1.3051923;103.8212744;5870
1.3051938;103.7980335;5871
1.3051963;103.8395199;5872
1.3051973;103.9035793;5873
1.3051974;103.8543882;5874
1.3052028;103.8533999;5875
1.3052031;103.8550916;5876
1.3052054;103.9031937;5877
1.3052058;103.8526748;5878
1.305207;103.834458;5879
1.305208;103.852597;5880
1.3052102;103.8286527;5881
1.3052113;103.8260703;5882
1.305214;103.902083;5883
1.3052146;103.8532662;5884
1.3052147;103.8525592;5885
1.305216;103.807392;5886
1.3052187;103.7643851;5887
1.3052222;103.9036159;5888
1.3052311;103.8533739;5889
1.3052366;103.8526408;5890
1.3052384;103.8525336;5891
1.3052396;103.8543293;5892
1.3052459;103.907352;5893
1.3052465;103.9036517;5894
1.3052465;103.7645898;5895
1.3052527;103.7643594;5896
1.305253;103.8532369;5897
1.3052537;103.7643605;5898
1.3052545;103.8532263;5899
1.305256;103.8324619;5900
1.30526;103.898939;5901
1.305262;103.8525081;5902
1.3052674;103.8526068;5903
1.3052699;103.9036862;5904
1.305271;103.787054;5905
1.3052793;103.9036418;5906
1.305283;103.8547694;5907
1.3052831;103.8551404;5908
1.3052863;103.7646638;5909
1.3052953;103.8471364;5910
1.3052983;103.8525728;5911
1.305301;103.8524019;5912
1.305307;103.899119;5913
1.305308;103.787689;5914
1.3053094;103.8524571;5915
1.3053096;103.8394396;5916
1.3053104;103.8547289;5917
1.3053125;103.9015925;5918
1.305316;103.853179;5919
1.305321;103.852472;5920
1.3053212;103.8551591;5921
1.3053226;103.9038484;5922
1.3053269;103.803219;5923
1.305328;103.781833;5924
1.3053285;103.7844532;5925
1.3053291;103.8525388;5926
1.305333;103.8524316;5927
1.305333;103.852458;5928
1.305334;103.841276;5929
1.3053364;103.8393833;5930
1.3053365;103.7648302;5931
1.305337;103.899147;5932
1.3053378;103.8546884;5933
1.3053389;103.7956809;5934
1.3053428;103.7646379;5935
1.305343;103.911965;5936
1.3053438;103.8511485;5937
1.3053454;103.8343415;5938
1.3053491;103.9038891;5939
1.3053491;103.9079325;5940
1.305351;103.853133;5941
1.305359;103.8532404;5942
1.3053592;103.8598452;5943
1.3053608;103.7646319;5944
1.3053608;103.7819406;5945
1.3053646;103.7976278;5946
1.3053647;103.8351046;5947
1.3053652;103.8546478;5948
1.3053654;103.7997541;5949
1.3053658;103.8548406;5950
1.3053682;103.8537236;5951
1.305375;103.656586;5952
1.3053756;103.9039299;5953
1.3053779;103.9030017;5954
1.3053792;103.9079121;5955
1.3053842;103.8519882;5956
1.305386;103.901964;5957
1.3053873;103.800118;5958
1.3053877;103.9036062;5959
1.3053885;103.8530891;5960
1.3053903;103.8534078;5961
1.3053925;103.8546073;5962
1.305395;103.8550254;5963
1.305401;103.8155606;5964
1.305402;103.9039706;5965
1.305404;103.8531904;5966
1.3054068;103.8953563;5967
1.3054115;103.8519457;5968
1.305415;103.853925;5969
1.305419;103.853059;5970
1.3054209;103.8531714;5971
1.3054224;103.9037547;5972
1.3054231;103.7675227;5973
1.3054241;103.782673;5974
1.3054264;103.8542157;5975
1.3054285;103.9040114;5976
1.3054325;103.8530403;5977
1.305433;103.67905;5978
1.30544;103.83555;5979
1.3054414;103.8518989;5980
1.305442;103.895666;5981
1.3054424;103.853145;5982
1.3054477;103.9130396;5983
1.3054482;103.9039892;5984
1.3054539;103.853022;5985
1.305455;103.9040521;5986
1.3054617;103.9046522;5987
1.3054619;103.8560935;5988
1.3054637;103.8116917;5989
1.3054673;103.908366;5990
1.3054676;103.8518582;5991
1.3054683;103.8529757;5992
1.3054694;103.9072854;5993
1.3054747;103.8544857;5994
1.305479;103.802584;5995
1.3054815;103.7652753;5996
1.3054834;103.7651403;5997
1.305484;103.809552;5998
1.3054845;103.9040976;5999
1.3054931;103.8537492;6000
1.3054952;103.7653181;6001
1.3054958;103.907833;6002
1.3054971;103.8529687;6003
1.305498;103.8518107;6004
1.3055021;103.8544452;6005
1.305506;103.85237;6006
1.3055095;103.8521598;6007
1.305513;103.8541084;6008
1.3055141;103.8530586;6009
1.3055143;103.9041434;6010
1.305517;103.8528935;6011
1.3055206;103.7651917;6012
1.305521;103.8529422;6013
1.3055216;103.8537099;6014
1.3055218;103.9025104;6015
1.305522;103.785834;6016
1.305523;103.901869;6017
1.305524;103.853969;6018
1.3055251;103.9083272;6019
1.3055295;103.8544047;6020
1.3055295;103.8517617;6021
1.305533;103.8522;6022
1.3055353;103.8521181;6023
1.3055388;103.8955839;6024
1.3055403;103.8517796;6025
1.3055414;103.8530286;6026
1.3055427;103.9041872;6027
1.3055429;103.838721;6028
1.3055443;103.8536804;6029
1.3055471;103.8538288;6030
1.3055486;103.9041298;6031
1.3055548;103.8956516;6032
1.3055549;103.8378727;6033
1.3055567;103.8517192;6034
1.3055569;103.8543642;6035
1.3055585;103.7655153;6036
1.30556;103.835036;6037
1.3055618;103.9122693;6038
1.3055646;103.7655498;6039
1.3055658;103.8530054;6040
1.3055668;103.8528914;6041
1.3055676;103.8536528;6042
1.3055704;103.8513607;6043
1.305571;103.852185;6044
1.3055724;103.8528493;6045
1.3055729;103.7812359;6046
1.305573;103.823716;6047
1.3055773;103.9082922;6048
1.305578;103.870238;6049
1.30558;103.656857;6050
1.3055808;103.8950821;6051
1.3055865;103.8516727;6052
1.3055877;103.8528683;6053
1.3055895;103.8529774;6054
1.3055928;103.8340678;6055
1.3055929;103.8536225;6056
1.305595;103.6298201;6057
1.3056004;103.8525554;6058
1.305602;103.8513725;6059
1.3056049;103.8547067;6060
1.3056078;103.6587122;6061
1.305608;103.838145;6062
1.3056091;103.7652705;6063
1.3056101;103.8528434;6064
1.3056125;103.8529569;6065
1.305614;103.692596;6066
1.3056195;103.853593;6067
1.305623;103.890441;6068
1.3056253;103.8229393;6069
1.3056287;103.7605657;6070
1.3056293;103.8519662;6071
1.3056298;103.8546638;6072
1.30563;103.9082569;6073
1.3056309;103.8513286;6074
1.3056322;103.852819;6075
1.3056382;103.7655617;6076
1.3056397;103.852927;6077
1.3056397;103.8340214;6078
1.3056407;103.765785;6079
1.3056419;103.9042785;6080
1.3056426;103.8567254;6081
1.3056487;103.8340766;6082
1.3056502;103.8527989;6083
1.3056526;103.851405;6084
1.305659;103.848238;6085
1.305659;103.894951;6086
1.3056603;103.8527296;6087
1.3056604;103.7882582;6088
1.3056605;103.7658808;6089
1.3056649;103.8535705;6090
1.3056662;103.8528919;6091
1.305668;103.856377;6092
1.3056688;103.854625;6093
1.305671;103.9028854;6094
1.3056726;103.9082283;6095
1.3056764;103.8007519;6096
1.3056814;103.7659489;6097
1.3056847;103.907931;6098
1.3056859;103.8342457;6099
1.3056879;103.8347791;6100
1.3056888;103.8343007;6101
1.3056911;103.8343551;6102
1.3056914;103.8952521;6103
1.3056934;103.852862;6104
1.3056956;103.9156908;6105
1.3056958;103.8518587;6106
1.3056962;103.7657459;6107
1.3056972;103.7657469;6108
1.3056979;103.8535283;6109
1.3057004;103.834411;6110
1.3057019;103.8543544;6111
1.3057038;103.8841376;6112
1.3057039;103.9081759;6113
1.3057043;103.9040821;6114
1.3057055;103.8527376;6115
1.3057057;103.7660362;6116
1.305709;103.9027389;6117
1.3057092;103.81575;6118
1.3057092;103.6256805;6119
1.3057092;103.8344607;6120
1.3057132;103.8412227;6121
1.3057146;103.891653;6122
1.305716;103.898684;6123
1.3057217;103.8518168;6124
1.3057232;103.8345151;6125
1.3057234;103.8348663;6126
1.3057254;103.7592394;6127
1.3057261;103.9041155;6128
1.3057262;103.8345701;6129
1.3057262;103.8528266;6130
1.305727;103.898061;6131
1.3057334;103.7661076;6132
1.305735;103.8349469;6133
1.3057372;103.6781529;6134
1.3057383;103.834685;6135
1.3057401;103.8385378;6136
1.305741;103.837746;6137
1.305747;103.8514643;6138
1.3057477;103.8517749;6139
1.305748;103.9041493;6140
1.3057496;103.907887;6141
1.3057536;103.8348593;6142
1.305754;103.8847287;6143
1.3057553;103.8519701;6144
1.3057577;103.8260358;6145
1.305759;103.90017;6146
1.3057675;103.8524589;6147
1.3057689;103.8299114;6148
1.3057711;103.8367378;6149
1.3057727;103.9041873;6150
1.3057786;103.7661817;6151
1.305781;103.658049;6152
1.305786;103.780514;6153
1.3057913;103.8634538;6154
1.305792;103.8514945;6155
1.3057968;103.910709;6156
1.3057972;103.904225;6157
1.3058021;103.765169;6158
1.305804;103.906862;6159
1.305806;103.8388253;6160
1.3058101;103.8327305;6161
1.305812;103.9147678;6162
1.3058172;103.8950174;6163
1.3058189;103.8518811;6164
1.3058215;103.9042625;6165
1.3058229;103.8543081;6166
1.3058252;103.8002991;6167
1.30584;103.829311;6168
1.30584;103.77196;6169
1.30584;103.835877;6170
